,sbj_ID,Age,Gender,Education,L1,L2,L3,L4,otherLs,task,AoAL1,AoAL2,AoAL3,AoAL4,AoAgioL1,AoAgioL2,AoAgioL3,AoAgioL4,anniInstrL1,anniInstrL2,anniInstrL3,anniInstrL4,anniPaeseL1,anniPaeseL2,anniPaeseL3,anniPaeseL4,anniFamigliaL1,anniFamigliaL2,anniFamigliaL3,anniFamigliaL4,anniLavoroL1,anniLavoroL2,anniLavoroL3,anniLavoroL4,PercAmiciL1,PercAmiciL2,PercAmiciL3,PercAmiciL4,PercFamigliaL1,PercFamigliaL2,PercFamigliaL3,PercFamigliaL4,PercLavoroL1,PercLavoroL2,PercLavoroL3,PercLavoroL4,PercStessoL1,PercStessoL2,PercStessoL3,PercStessoL4,PercCalcoliL1,PercCalcoliL2,PercCalcoliL3,PercCalcoliL4,ProfParlaL1,ProfParlaL2,ProfParlaL3,ProfParlaL4,ProfCapisceL1,ProfCapisceL2,ProfCapisceL3,ProfCapisceL4,ProfLeggeL1,ProfLeggeL2,ProfLeggeL3,ProfLeggeL4,AttentionL1,AttentionL2,AttentionL3,AttentionL4,ProfScriveL1,ProfScriveL2,ProfScriveL3,ProfScriveL4,AttMiStessoL1,AttMiStessoL2,AttMiStessoL3,AttMiStessoL4,AttCulturaL1,AttCulturaL2,AttCulturaL3,AttCulturaL4,AttLivNativoL1,AttLivNativoL2,AttLivNativoL3,AttLivNativoL4,AttMadrelinguaL1,AttMadrelinguaL2,AttMadrelinguaL3,AttMadrelinguaL4,HistoryL1Score,HistoryL2Score,HistoryL3Score,HistoryL4Score,UseL1Score,UseL2Score,UseL3Score,UseL4Score,ProficiencyL1Score,ProficiencyL2Score,ProficiencyL3Score,ProficiencyL4Score,AttitudeL1Score,AttitudeL2Score,AttitudeL3Score,AttitudeL4Score,L1Score,L2Score,L3Score,L4Score,AoEaseL1,AoEaseL2,yearsEduL1,yearsEduL2,yearsCountryL1,yearsCountryL2,yearsFamilyL1,yearsFamilyL2,yearsWorkL1,yearsWorkL2,PercFriendsL1,PercFriendsL2,PercFamilyL1,PercFamilyL2,PercWorkL1,PercWorkL2,PercSelfL1,PercSelfL2,PercCountL1,PercCountL2,ProfSpeakL1,ProfSpeakL2,ProfUnderstandL1,ProfUnderstandL2,ProfReadL1,ProfReadL2,ProfWriteL1,ProfWriteL2,AttSelfL1,AttSelfL2,AttCultureL1,AttCultureL2,AttNativeLevelL1,AttNativeLevelL2,AttMothertongueL1,AttMothertongueL2,AoEaseL3,AoEaseL4,yearsEduL3,yearsEduL4,yearsCountryL3,yearsCountryL4,yearsFamilyL3,yearsFamilyL4,yearsWorkL3,yearsWorkL4,PercFriendsL3,PercFriendsL4,PercFamilyL3,PercFamilyL4,PercWorkL3,PercWorkL4,PercSelfL3,PercSelfL4,PercCountL3,PercCountL4,ProfSpeakL3,ProfSpeakL4,ProfUnderstandL3,ProfUnderstandL4,ProfReadL3,ProfReadL4,ProfWriteL3,ProfWriteL4,AttSelfL3,AttSelfL4,AttCultureL3,AttCultureL4,AttNativeLevelL3,AttNativeLevelL4,AttMothertongueL3,AttMothertongueL4
0,602bb123612bfe330818d4ef,22,Woman,College,Greece,English,Italian,Spanish,German,BLP,20,12.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,49.486000000000004,12.712,3.632,3.178,51.230000000000004,3.2700000000000005,10.9,0.0,54.480000000000004,43.13,18.16,18.16,54.480000000000004,38.59,47.67,47.67,209.67600000000004,97.702,80.362,69.00800000000001,17.0,10.0,12.0,5.0,20.0,1.0,20.0,0.0,20.0,0.0,9.0,1.0,10.0,0.0,9.0,1.0,9.0,1.0,10.0,0.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,3.0,6.0,6.0,6.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0
0,603e0fefed5529d4b14e3546,24,Man,Masters,polish,english,french,n/a,n/a,BLP,20,14.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,53.572,14.982000000000001,3.178,0.0,47.96,5.45,11.99,0.0,54.480000000000004,49.94,13.620000000000001,0.0,13.620000000000001,20.43,13.620000000000001,0.0,169.632,90.80199999999999,42.408,0.0,20.0,4.0,18.0,14.0,20.0,0.0,20.0,0.0,20.0,1.0,9.0,1.0,10.0,0.0,9.0,1.0,7.0,2.0,9.0,1.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,4.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,2.0,,1.0,,2.0,,1.0,,0.0,,4.0,,2.0,,0.0,
0,6042a56575ab0c1ccffc3152,25,Man,College,Italian,English,Spanish,German,No,BLP,20,14.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,54.480000000000004,14.528,7.718,4.994,47.96,6.540000000000001,10.9,0.0,54.480000000000004,52.21,27.240000000000002,11.35,52.21,52.21,29.51,13.620000000000001,209.13000000000002,125.488,75.36800000000001,29.964000000000002,20.0,4.0,20.0,14.0,20.0,0.0,20.0,0.0,20.0,0.0,9.0,1.0,10.0,0.0,8.0,2.0,7.0,3.0,10.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,4.0,2.0,1.0,0.0,2.0,0.0,5.0,5.0,2.0,0.0,4.0,1.0
0,6048158f62550615002408af,22,Uomo,Secondaria2,Italiano,Inglese,n/a,n/a,solo l'inglese,BLP,20,12.0,,,20.0,4.0,,,20.0,12.0,,,20.0,0.0,,,20.0,0.0,,,20.0,0.0,,,10.0,0.0,,,10.0,0.0,,,7.0,3.0,,,10.0,0.0,,,10.0,0.0,,,6.0,3.0,,,6.0,5.0,,,6.0,6.0,,,true,true,,,6.0,4.0,,,6.0,1.0,,,6.0,3.0,,,6.0,2.0,,,6.0,0.0,,,54.480000000000004,12.712,0.0,0.0,51.230000000000004,3.2700000000000005,0.0,0.0,54.480000000000004,40.86,0.0,0.0,54.480000000000004,13.620000000000001,0.0,0.0,214.67000000000002,70.462,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60491025dd8eb31e48a0ca8d,24,Man,Masters,Polish,English,n/a,n/a,n/a,BLP,20,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,45.4,13.620000000000001,0.0,0.0,49.050000000000004,5.45,0.0,0.0,54.480000000000004,43.13,0.0,0.0,47.67,24.97,0.0,0.0,196.60000000000002,87.17,0.0,0.0,20.0,3.0,18.0,14.0,20.0,0.0,20.0,0.0,2.0,0.0,8.0,2.0,10.0,0.0,10.0,0.0,8.0,2.0,9.0,1.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,3.0,3.0,0.0,6.0,6.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60536ffae4f98513b671f482,22,Woman,PlusCollege,english,n/a,n/a,n/a,no,BLP,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,44.946,0.0,0.0,0.0,54.50000000000001,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,45.4,0.0,0.0,0.0,199.326,0.0,0.0,0.0,20.0,,16.0,,20.0,,20.0,,3.0,,10.0,,10.0,,10.0,,10.0,,10.0,,6.0,,6.0,,6.0,,6.0,,6.0,,6.0,,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,605aa0bb5fb71bbcf0808892,23,Man,Masters,Portuguese,English,Spanish,n/a,No,BLP,20,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,50.848,15.89,13.166,0.0,52.32000000000001,1.09,11.99,0.0,54.480000000000004,45.4,38.59,0.0,54.480000000000004,29.51,31.78,0.0,212.12800000000004,91.89,95.52600000000001,0.0,20.0,8.0,12.0,12.0,20.0,0.0,20.0,0.0,20.0,1.0,10.0,0.0,10.0,0.0,8.0,1.0,10.0,0.0,10.0,0.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,2.0,6.0,3.0,10.0,,4.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,3.0,,5.0,,6.0,,3.0,,4.0,,4.0,,3.0,,3.0,
0,605c9355001a5eb6d51e657d,23,Altro,Uni,Italiano,Inglese,n/a,n/a,No,BLP,20,14.0,,,20.0,0.0,,,20.0,18.0,,,20.0,0.0,,,20.0,0.0,,,20.0,0.0,,,10.0,1.0,,,10.0,0.0,,,10.0,1.0,,,10.0,0.0,,,10.0,0.0,,,6.0,3.0,,,6.0,3.0,,,6.0,4.0,,,true,true,,,6.0,3.0,,,6.0,2.0,,,6.0,3.0,,,5.0,5.0,,,3.0,3.0,,,54.480000000000004,14.528,0.0,0.0,54.50000000000001,2.18,0.0,0.0,54.480000000000004,29.51,0.0,0.0,45.4,29.51,0.0,0.0,208.86000000000004,75.72800000000001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,605de3af48d7a575adb95b09,23,Man,College,English,n/a,n/a,n/a,No,BLP,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,44.492000000000004,0.0,0.0,0.0,54.50000000000001,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,207.95200000000006,0.0,0.0,0.0,20.0,,15.0,,20.0,,20.0,,3.0,,10.0,,10.0,,10.0,,10.0,,10.0,,6.0,,6.0,,6.0,,6.0,,6.0,,6.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60645fe61129208791535d15,22,Man,PlusCollege,Portuguese,English,n/a,n/a,A bit of italian,BLP,20,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,44.492000000000004,31.326,0.0,0.0,26.160000000000004,28.340000000000003,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,27.240000000000002,27.240000000000002,0.0,0.0,152.372,141.38600000000002,0.0,0.0,20.0,15.0,18.0,18.0,20.0,0.0,20.0,20.0,0.0,0.0,5.0,5.0,8.0,2.0,1.0,9.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6065d7d47409810344f7e6bb,23,Woman,MinusCollege,Portuguese,English,French,n/a,No,BLP,20,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,44.038000000000004,10.442,6.8100000000000005,0.0,25.07,16.35,15.260000000000002,0.0,52.21,47.67,34.05,0.0,40.86,34.05,24.97,0.0,162.178,108.512,81.09,0.0,20.0,5.0,12.0,7.0,20.0,0.0,20.0,1.0,5.0,0.0,5.0,5.0,4.0,4.0,0.0,1.0,5.0,4.0,9.0,1.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0,,5.0,,1.0,,1.0,,0.0,,0.0,,2.0,,9.0,,1.0,,0.0,,3.0,,5.0,,4.0,,3.0,,2.0,,3.0,,6.0,,0.0,
0,60664619eac28843177fee96,24,Man,Masters,Portuguese,English,Spanish,n/a,no,BLP,20,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,53.118,9.08,6.8100000000000005,0.0,42.510000000000005,10.9,11.99,0.0,52.21,52.21,24.97,0.0,47.67,40.86,20.43,0.0,195.50800000000004,113.05,64.19999999999999,0.0,20.0,6.0,17.0,3.0,20.0,0.0,20.0,0.0,20.0,1.0,9.0,1.0,10.0,0.0,6.0,3.0,7.0,3.0,7.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,1.0,4.0,6.0,6.0,6.0,6.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,2.0,,4.0,,4.0,,1.0,,1.0,,2.0,,3.0,,3.0,
0,60670ac0fc7e169231369ab1,22,Man,MinusCollege,English,IsiZulu,n/a,n/a,n/a,BLP,20,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,44.492000000000004,39.498000000000005,0.0,0.0,50.14,4.36,0.0,0.0,54.480000000000004,45.4,0.0,0.0,27.240000000000002,27.240000000000002,0.0,0.0,176.35200000000003,116.49800000000002,0.0,0.0,20.0,20.0,14.0,3.0,20.0,20.0,20.0,20.0,4.0,4.0,9.0,1.0,8.0,2.0,9.0,1.0,10.0,0.0,10.0,0.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
0,606dc21c1ce7dc64af9d81fb,24,Man,MinusCollege,Spanish,English,n/a,n/a,no,BLP,20,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,45.4,4.994,0.0,0.0,49.050000000000004,5.45,0.0,0.0,54.480000000000004,38.59,0.0,0.0,52.21,24.97,0.0,0.0,201.14000000000001,74.004,0.0,0.0,20.0,4.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,8.0,2.0,7.0,3.0,10.0,0.0,6.0,4.0,6.0,5.0,6.0,5.0,6.0,3.0,6.0,3.0,6.0,0.0,5.0,6.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6074768dc48e0753011d3d72,21,Other,MinusCollege,Polish,English,German,n/a,No,BLP,20,17.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,52.664,24.516000000000002,17.706,0.0,38.150000000000006,14.170000000000002,11.99,0.0,54.480000000000004,54.480000000000004,40.86,0.0,54.480000000000004,54.480000000000004,36.32,0.0,199.774,147.64600000000002,106.876,0.0,20.0,14.0,16.0,16.0,20.0,2.0,20.0,2.0,20.0,3.0,6.0,3.0,9.0,1.0,6.0,3.0,7.0,3.0,7.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,,13.0,,2.0,,2.0,,1.0,,1.0,,0.0,,1.0,,0.0,,0.0,,4.0,,5.0,,5.0,,4.0,,4.0,,4.0,,4.0,,4.0,
0,607ea5504e74d104da5a108a,22,Man,HighSchool,Polish,English,n/a,n/a,No,BLP,20,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,52.21,14.982000000000001,0.0,0.0,50.14,4.36,0.0,0.0,52.21,43.13,0.0,0.0,34.05,29.51,0.0,0.0,188.61,91.98200000000001,0.0,0.0,20.0,7.0,15.0,10.0,20.0,0.0,20.0,1.0,20.0,0.0,9.0,1.0,10.0,0.0,8.0,2.0,9.0,1.0,10.0,0.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60883a7e91c0be66dbb96fc8,22,Woman,PlusCollege,portuguese,english,french,spanish,no,BLP,20,12.0,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,44.492000000000004,14.074,25.878,4.086,45.78,6.540000000000001,8.72,0.0,54.480000000000004,45.4,38.59,13.620000000000001,54.480000000000004,36.32,40.86,11.35,199.23200000000003,102.334,114.048,29.056000000000004,19.0,7.0,17.0,10.0,20.0,0.0,20.0,0.0,2.0,2.0,9.0,1.0,8.0,0.0,5.0,5.0,10.0,0.0,10.0,0.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,4.0,6.0,3.0,6.0,6.0,6.0,3.0,13.0,0.0,8.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,3.0,5.0,2.0,3.0,1.0,3.0,0.0,5.0,2.0,4.0,2.0,6.0,1.0
0,608858869a591bd129fbbc6c,24,Woman,Masters,Portuguese,English,N/A,N/A,N/A,BLP,20,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,42.676,14.528,0.0,0.0,49.050000000000004,5.45,0.0,0.0,54.480000000000004,45.4,0.0,0.0,54.480000000000004,40.86,0.0,0.0,200.68600000000004,106.238,0.0,0.0,20.0,8.0,12.0,9.0,20.0,0.0,20.0,0.0,2.0,1.0,9.0,1.0,10.0,0.0,9.0,1.0,8.0,2.0,9.0,1.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,608abc6251feb3ddc3b2e01d,21,Donna,Secondaria2,italiana,inglese,n/a,n/a,no,BLP,20,17.0,,,20.0,20.0,,,18.0,16.0,,,20.0,0.0,,,20.0,0.0,,,20.0,0.0,,,10.0,0.0,,,10.0,0.0,,,10.0,2.0,,,10.0,2.0,,,10.0,0.0,,,6.0,5.0,,,6.0,6.0,,,6.0,6.0,,,true,true,,,6.0,6.0,,,6.0,6.0,,,6.0,4.0,,,6.0,6.0,,,6.0,4.0,,,53.572,24.062,0.0,0.0,54.50000000000001,4.36,0.0,0.0,54.480000000000004,52.21,0.0,0.0,54.480000000000004,45.4,0.0,0.0,217.03200000000004,126.03200000000001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,608c2e566d92c2aa3543e2d2,21,Man,PlusCollege,Portuguese,English,n/a,n/a,n/a,BLP,20,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,51.302,14.528,0.0,0.0,51.230000000000004,3.2700000000000005,0.0,0.0,49.94,40.86,0.0,0.0,49.94,38.59,0.0,0.0,202.412,97.248,0.0,0.0,20.0,12.0,20.0,4.0,13.0,0.0,20.0,0.0,20.0,0.0,9.0,1.0,10.0,0.0,9.0,1.0,9.0,1.0,10.0,0.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0,3.0,5.0,4.0,5.0,1.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,608c64e14968cdd8dcbe1be4,24,Man,Masters,French,English,n/a,n/a,No,BLP,20,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,54.480000000000004,12.712,0.0,0.0,53.410000000000004,1.09,0.0,0.0,54.480000000000004,38.59,0.0,0.0,54.480000000000004,4.54,0.0,0.0,216.85000000000002,56.932,0.0,0.0,20.0,4.0,20.0,11.0,20.0,0.0,20.0,0.0,20.0,2.0,9.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0,4.0,6.0,1.0,6.0,0.0,6.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,608edc13472b2dbc27b369fa,20,Uomo,Uni2,Portuguese,English,Italiano,n/a,n/a,BLP,20,10.0,16.0,,20.0,10.0,17.0,,19.0,10.0,15.0,,19.0,9.0,4.0,,19.0,12.0,8.0,,18.0,14.0,11.0,,10.0,4.0,3.0,,10.0,7.0,6.0,,8.0,2.0,0.0,,10.0,6.0,4.0,,10.0,8.0,0.0,,6.0,5.0,5.0,,6.0,6.0,5.0,,6.0,6.0,6.0,,true,true,true,,5.0,5.0,4.0,,6.0,5.0,5.0,,5.0,4.0,6.0,,6.0,6.0,6.0,,5.0,6.0,5.0,,52.21,29.51,32.234,0.0,52.32000000000001,29.430000000000003,14.170000000000002,0.0,52.21,49.94,45.4,0.0,49.94,47.67,49.94,0.0,206.68,156.55,141.744,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6092e2aac56871319199b6a5,25,Woman,Masters,portuguese,english,n/a,n/a,no,BLP,20,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,43.584,18.16,0.0,0.0,31.610000000000003,22.89,0.0,0.0,49.94,40.86,0.0,0.0,27.240000000000002,29.51,0.0,0.0,152.374,111.42,0.0,0.0,20.0,7.0,15.0,15.0,20.0,0.0,20.0,0.0,1.0,1.0,7.0,3.0,10.0,0.0,10.0,0.0,0.0,10.0,2.0,8.0,5.0,4.0,6.0,6.0,6.0,4.0,5.0,4.0,3.0,6.0,4.0,2.0,5.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6093cacf9a39751eedd55916,25,Man,PhD,arabic,english,french,n/a,no,BLP,20,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,52.21,24.062,22.7,0.0,33.79,9.81,20.71,0.0,54.480000000000004,54.480000000000004,47.67,0.0,54.480000000000004,52.21,43.13,0.0,194.96000000000004,140.562,134.21,0.0,20.0,13.0,15.0,12.0,20.0,3.0,20.0,3.0,20.0,5.0,6.0,1.0,9.0,1.0,4.0,2.0,6.0,3.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,9.0,,14.0,,3.0,,3.0,,4.0,,3.0,,0.0,,4.0,,1.0,,2.0,,5.0,,6.0,,6.0,,4.0,,3.0,,4.0,,6.0,,6.0,
0,609568823ff056b77e565445,24,Uomo,Uni,Italiana,Inglese,n/a,n/a,no,BLP,20,13.0,,,20.0,20.0,,,3.0,6.0,,,20.0,0.0,,,20.0,0.0,,,20.0,3.0,,,10.0,0.0,,,10.0,0.0,,,10.0,4.0,,,10.0,0.0,,,10.0,0.0,,,6.0,6.0,,,6.0,6.0,,,6.0,6.0,,,true,true,,,5.0,6.0,,,6.0,6.0,,,6.0,6.0,,,6.0,6.0,,,6.0,5.0,,,46.762,19.068,0.0,0.0,54.50000000000001,4.36,0.0,0.0,52.21,54.480000000000004,0.0,0.0,54.480000000000004,52.21,0.0,0.0,207.952,130.118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60957b300f08087b0af0031c,24,Woman,PlusCollege,italian,french,english,spanish,rumeno,BLP,20,7.0,17.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,54.480000000000004,12.258000000000001,22.7,10.896,45.78,4.36,13.080000000000002,2.18,54.480000000000004,49.94,40.86,40.86,54.480000000000004,36.32,34.05,34.05,209.22000000000003,102.87799999999999,110.69,87.98599999999999,20.0,6.0,20.0,8.0,20.0,1.0,20.0,0.0,20.0,5.0,10.0,0.0,10.0,0.0,6.0,2.0,10.0,0.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,10.0,6.0,12.0,5.0,1.0,1.0,2.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
0,60a3fe2d888e7a090d6d8f82,21,Man,MinusCollege,Afrikaans,English,n/a,n/a,no,BLP,20,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,50.848,49.940000000000005,0.0,0.0,37.06,17.44,0.0,0.0,47.67,52.21,0.0,0.0,54.480000000000004,49.94,0.0,0.0,190.058,169.53,0.0,0.0,20.0,20.0,16.0,16.0,20.0,20.0,20.0,20.0,16.0,16.0,7.0,3.0,9.0,1.0,4.0,6.0,7.0,3.0,7.0,3.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
